737,124,916,124,916,177,737,177,Invoice
1122,150,1217,150,1217,181,1122,181,Remit
1226,152,1275,152,1275,182,1226,182,To:
1122,200,1239,200,1239,233,1122,233,Clurion
1250,201,1411,201,1411,237,1250,237,Markothng
1422,201,1481,201,1481,234,1422,234,and
1496,202,1753,202,1753,237,1496,237,Comminications
1126,240,1202,240,1202,282,1126,282,PO.
1196,245,1254,245,1254,280,1196,280,Box
1267,249,1358,249,1358,280,1267,280,7720
1118,294,1238,294,1238,331,1118,331,"Detroit,"
1250,299,1299,299,1299,326,1250,326,MI
1308,299,1403,299,1403,328,1308,328,48278
2000,162,2121,162,2121,201,2000,201,Clarion
2130,165,2295,165,2295,207,2130,207,Marketing
2304,169,2365,169,2365,204,2304,204,and
2376,169,2641,169,2641,215,2376,215,Communications
1996,215,2054,215,2054,244,1996,244,340
2067,215,2263,215,2263,251,2067,251,Pemberwick
2275,220,2358,220,2358,254,2275,254,Road
1996,262,2179,262,2179,298,1996,298,"Greemvieh,"
2190,265,2383,265,2383,301,2190,301,Conneeticut
2394,271,2485,271,2485,305,2394,305,0683t
120,262,299,262,299,309,120,309,Dia
328,257,517,257,517,303,328,303,Pulse
1994,360,2197,360,2197,395,1994,395,203.531.3600
2214,362,2295,362,2295,396,2214,396,FAX:
2310,365,2505,365,2505,400,2310,400,203.532.0116
718,740,811,740,811,790,718,790,May
830,741,891,741,891,788,830,788,"26,"
922,744,1025,744,1025,787,922,787,1993
176,778,517,778,517,871,176,871,Clarion
716,882,779,882,779,921,716,921,Mr.
800,884,983,884,983,929,800,929,Kenneth
995,885,1049,885,1049,936,995,936,P.
1058,891,1199,891,1199,936,1058,936,Noone
716,954,853,954,853,998,716,998,Senior
869,949,1075,949,1075,1006,869,1006,"Director,"
1076,961,1209,961,1209,1005,1076,1005,Media
1228,965,1257,965,1257,1005,1228,1005,&
1276,966,1405,966,1405,1008,1276,1008,Direct
1422,967,1637,967,1637,1020,1422,1020,Marketing
712,1024,795,1024,795,1065,712,1065,The
813,1028,1025,1028,1025,1071,813,1071,American
1041,1029,1229,1029,1229,1078,1041,1078,Tobacco
1247,1036,1458,1036,1458,1088,1247,1088,Company
712,1096,779,1096,779,1138,712,1138,Šix
796,1099,993,1099,993,1144,796,1144,Stamford
1012,1103,1149,1103,1149,1147,1012,1147,Forum
705,1166,828,1166,828,1217,705,1217,P.O.
821,1168,904,1168,904,1212,821,1212,Box
925,1173,1057,1173,1057,1217,925,1217,10380
708,1242,919,1242,919,1290,708,1290,"Stamford,"
942,1245,1003,1245,1003,1287,942,1287,CT
1018,1248,1283,1248,1283,1296,1018,1296,06904-2380
708,1462,897,1462,897,1512,708,1512,Invoice
916,1465,1171,1465,1171,1519,916,1519,#05-0214
1228,1474,1325,1474,1325,1519,1228,1519,Job
1342,1475,1725,1475,1725,1534,1342,1534,#DAM-Q-7195
704,1614,929,1614,929,1662,704,1662,DataPulse
950,1620,1049,1620,1049,1670,950,1670,"May,"
1072,1623,1177,1623,1177,1666,1072,1666,1993
1196,1624,1367,1624,1367,1668,1196,1668,Smoker
1382,1633,1561,1633,1561,1673,1382,1673,Resurce
1580,1633,1867,1633,1867,1689,1580,1689,Development
1888,1640,2140,1640,2140,1693,1888,1693,(AMA9305).
700,1758,861,1758,861,1809,700,1809,Charge
880,1766,925,1766,925,1800,880,1800,to
938,1762,1117,1762,1117,1811,938,1811,develop
1134,1764,1357,1764,1357,1812,1134,1812,DataPulse
1376,1769,1541,1769,1541,1813,1376,1813,Smoker
1558,1776,1763,1776,1763,1820,1558,1820,Resource
1784,1780,1923,1780,1923,1829,1784,1829,during
1942,1783,2039,1783,2039,1831,1942,1831,"May,"
2069,1780,2197,1780,2197,1833,2069,1833,1993.
2217,1783,2249,1783,2249,1835,2217,1835,A
2268,1791,2361,1791,2361,1833,2268,1833,total
711,1822,903,1822,903,1882,711,1882,"o20,835"
927,1826,1145,1826,1145,1886,927,1886,resources
1158,1845,1263,1845,1263,1881,1158,1881,were
1284,1839,1525,1839,1525,1894,1284,1894,developed.
1562,1845,1744,1845,1744,1899,1562,1899,Program
1764,1849,1943,1849,1943,1905,1764,1905,charges
1961,1847,2073,1847,2073,1904,1961,1904,were
2087,1849,2335,1849,2335,1910,2087,1910,"$49,027.98"
696,1970,921,1970,921,2019,696,2019,DataPulse
938,1977,1105,1977,1105,2021,938,2021,Smoker
1126,1980,1437,1980,1437,2035,1126,2035,Resource/May
1454,1990,1521,1990,1521,2032,1454,2032,'93
2380,2007,2628,2007,2628,2057,2380,2057,"$48,963.47"
700,2038,911,2038,911,2104,700,2104,Magnetic
918,2050,1013,2050,1013,2100,918,2100,tape
1034,2053,1187,2053,1187,2103,1034,2103,charge
692,2116,845,2116,845,2167,692,2167,Freight
862,2120,1017,2120,1017,2174,862,2174,charge
2504,2084,2621,2084,2621,2127,2504,2127,29.41
2504,2154,2625,2154,2625,2198,2504,2198,35.10
688,2262,795,2262,795,2307,688,2307,Total
812,2264,905,2264,905,2309,812,2309,Due
922,2270,955,2270,955,2308,922,2308,&
975,2261,1165,2261,1165,2323,975,2323,Payabie
1168,2274,1282,2274,1282,2327,1168,2327,Upon
1300,2276,1462,2276,1462,2331,1300,2331,Receipt
2379,2296,2624,2296,2624,2345,2379,2345,"$49,027.98"
682,2403,787,2403,787,2457,682,2457,(As
791,2405,866,2405,866,2460,791,2460,per
867,2410,1000,2410,1000,2454,867,2454,ATCO.
1021,2412,1300,2412,1300,2460,1021,2460,authorization
1318,2419,1599,2419,1599,2467,1318,2467,A-0001/1993
1617,2426,1787,2426,1787,2473,1617,2473,Smoker
1804,2429,2012,2429,2012,2475,1804,2475,Resource
2030,2435,2321,2435,2321,2490,2030,2490,Development
2338,2446,2366,2446,2366,2480,2338,2480,&
688,2480,897,2480,897,2527,688,2527,Database
916,2481,1383,2481,1383,2545,916,2545,Update/Maintenance)
956,2562,1151,2562,1151,2622,956,2622,NAG
1737,2565,2024,2565,2024,2605,1737,2605,APPROVALS
2250,2575,2349,2575,2349,2599,2250,2599,DATE
2026,2650,2127,2650,2127,2686,2026,2686,The
1289,2704,1505,2704,1505,2727,1289,2727,614(93
1567,2728,1728,2728,1728,2754,1567,2754,INANCE
1992,2773,2212,2773,2212,2865,1992,2865,000
1745,2858,2039,2858,2039,2901,1745,2901,ACCOUNTING
1565,2805,1717,2805,1717,2841,1565,2841,CARCE
1725,2805,1828,2805,1828,2841,1725,2841,CODE
1561,2938,1649,2938,1649,2968,1561,2968,THUE
1650,2941,1749,2941,1749,2961,1650,2961,DATE:
1567,3016,1732,3016,1732,3040,1567,3040,ENTEREDI
1567,3094,1703,3094,1703,3117,1567,3117,VENDOR
1567,3173,1724,3173,1724,3197,1567,3197,VOUCTER
1738,3175,1762,3175,1762,3199,1738,3199,#
1567,3243,1721,3243,1721,3274,1567,3274,VOUCHER
1733,3247,1880,3247,1880,3279,1733,3279,MONTSI
1567,3329,1762,3329,1762,3349,1567,3349,PROCESSOR:
1567,3404,1745,3404,1745,3429,1567,3429,APPROVER:
1884,3456,2399,3456,2399,3544,1884,3544,Ex-SDD-NAQ
1573,3478,1724,3478,1724,3513,1573,3513,ACCOUNT
1863,3494,1929,3494,1929,3465,1863,3465,dream
666,3582,800,3582,800,3625,666,3625,Please
816,3585,912,3585,912,3627,816,3627,remit
930,3590,975,3590,975,3629,930,3629,to:
1008,3586,1146,3586,1146,3631,1008,3631,Clarion
1167,3591,1357,3591,1357,3643,1167,3643,Marketing
1375,3598,1449,3598,1449,3637,1375,3637,and
1467,3598,1804,3598,1804,3650,1467,3650,"Communications,"
1821,3606,1896,3606,1896,3647,1821,3647,P.O.
1918,3604,2010,3604,2010,3657,1918,3657,Box
2009,3610,2138,3610,2138,3657,2009,3657,"77204,"
2159,3611,2297,3611,2297,3662,2159,3662,"Detroit,"
2310,3612,2363,3612,2363,3653,2310,3653,Mi
2379,3618,2503,3618,2503,3660,2379,3660,48278
