1027,190,1145,190,1145,245,1027,245,THE
1168,196,1475,196,1475,241,1168,241,ROWLAND
1504,196,1813,196,1813,245,1504,245,"COMPANY,"
1846,194,1963,194,1963,237,1846,237,INC.
1032,266,1095,266,1095,299,1032,299,415
1112,262,1291,262,1291,299,1112,299,Madison
1308,262,1479,262,1479,303,1308,303,"Avenue,"
1500,262,1591,262,1591,299,1500,299,New
1614,262,1721,262,1721,303,1614,303,"York,"
1738,262,1829,262,1829,299,1738,299,N.Y.
1850,262,1963,262,1963,299,1850,299,100I7
1305,317,1385,317,1385,366,1305,366,Tel.
1396,320,1491,320,1491,365,1396,365,(212)
1508,320,1687,320,1687,357,1508,357,688-1200
132,424,367,424,367,468,132,468,American
396,426,599,426,599,464,396,464,Tobacco
634,429,745,429,745,475,634,475,Commp
754,435,837,435,837,476,754,476,any
1454,427,1653,427,1653,470,1454,470,January
1688,425,1767,425,1767,471,1688,471,"28,"
1814,424,1919,424,1919,460,1814,460,1983
134,490,215,490,215,529,134,529,245
254,492,365,492,365,527,254,527,Park
396,492,571,492,571,527,396,527,Avenue
132,558,223,558,223,590,132,590,New
250,555,387,555,387,591,250,591,"York,"
428,553,515,553,515,587,428,587,New
546,551,661,551,661,585,546,585,York
694,549,833,549,833,585,694,585,10017
1454,550,1541,550,1541,584,1454,584,Due
1572,549,1703,549,1703,585,1572,585,Date:
1776,546,2007,546,2007,595,1776,595,February
2040,549,2092,549,2092,592,2040,592,"7,"
2132,545,2241,545,2241,583,2132,583,1983
1454,657,1737,657,1737,702,1454,702,Attention:
1779,666,1853,666,1853,699,1779,699,Mr.
1896,660,2099,660,2099,700,1896,700,William
2134,662,2391,662,2391,700,2134,700,Stevenson
1780,720,2039,720,2039,766,1780,766,Marketing
2072,720,2363,720,2363,758,2072,758,Controller
1445,828,1857,828,1857,879,1445,879,Authorization
1868,838,1945,838,1945,875,1868,875,No.
1984,836,2125,836,2125,877,1984,877,M-177
2168,832,2329,832,2329,879,2168,879,(1982)
1462,954,1658,954,1658,990,1462,990,Invoice
1692,954,1895,954,1895,990,1692,990,#806053
134,1072,488,1072,488,1118,134,1118,REIMBURSABLE.
522,1072,817,1072,817,1118,522,1118,PRODUCTION
843,1072,1075,1072,1075,1118,843,1118,EXPENSES
136,1192,511,1192,511,1237,136,1237,Out-of-pocket
550,1192,633,1192,633,1229,550,1229,and
662,1188,953,1188,953,1229,662,1229,mechanical
