1500,186,1717,186,1717,233,1500,233,BULL'S
1734,190,1857,190,1857,233,1734,233,EYE
1872,186,2279,186,2279,241,1872,241,"MARKETING,"
2300,186,2425,186,2425,233,2300,233,INC.
1504,246,1631,246,1631,307,1504,307,P.O.
1636,246,1725,246,1725,307,1636,307,Box
1718,254,1829,254,1829,299,1718,299,2551
1500,312,1763,312,1763,365,1500,365,Columbus.
1780,312,1895,312,1895,361,1780,361,Ohio
1908,312,2053,312,2053,357,1908,357,43216
558,188,891,188,891,245,558,245,Bi-Monthly
904,190,1075,190,1075,235,904,235,Darts
404,1079,577,1079,577,1114,404,1114,Please
608,1080,749,1080,749,1114,608,1114,Remit
786,1080,1011,1080,1011,1121,786,1121,Payments
1050,1086,1125,1086,1125,1117,1050,1117,to:
1868,1088,2067,1088,2067,1119,1868,1119,Invoice
2096,1086,2125,1086,2125,1125,2096,1125,#
2160,1088,2241,1088,2241,1119,2160,1119,63A
2334,1088,2387,1088,2387,1125,2334,1125,83
550,1189,845,1189,845,1232,550,1232,BULLSEYE
879,1192,1241,1192,1241,1240,879,1240,"MARKETING,"
1283,1194,1403,1194,1403,1234,1283,1234,INC.
546,1248,695,1248,695,1287,546,1287,P.O.
696,1254,779,1254,779,1287,696,1287,Box
816,1254,923,1254,923,1287,816,1287,2551
554,1308,803,1308,803,1349,554,1349,"Columbus,"
833,1302,921,1302,921,1351,833,1351,OH
932,1308,1075,1308,1075,1345,932,1345,43216
2096,1262,2183,1262,2183,1302,2096,1302,Pay
2221,1255,2297,1255,2297,1307,2221,1307,On
2300,1260,2503,1260,2503,1307,2300,1307,Receipt
2075,1316,2299,1316,2299,1357,2075,1357,12/15/83
1863,1258,2003,1258,2003,1294,1863,1294,Terma
1864,1316,1999,1316,1999,1353,1864,1353,Date:
408,1600,603,1600,603,1633,408,1633,Invoice
638,1600,711,1600,711,1633,638,1633,To:
550,1712,649,1712,649,1750,550,1750,The
684,1710,931,1710,931,1753,684,1753,American
969,1710,1243,1710,1243,1764,969,1764,Tobacco
1218,1716,1457,1716,1457,1766,1218,1766,Company
550,1768,633,1768,633,1807,550,1807,245
666,1768,791,1768,791,1809,666,1809,Park
826,1770,1049,1770,1049,1814,826,1814,"Avenue,"
1088,1769,1171,1769,1171,1808,1088,1808,8th
1204,1769,1341,1769,1341,1810,1204,1810,Floor
550,1828,653,1828,653,1861,550,1861,New
690,1828,841,1828,841,1869,690,1869,"York,"
880,1829,991,1829,991,1865,880,1865,New
1026,1830,1153,1830,1153,1866,1026,1866,York
1248,1829,1387,1829,1387,1865,1248,1865,10167
550,1946,687,1946,687,1983,550,1983,Attn:
728,1946,815,1946,815,1983,728,1983,Mr.
858,1946,965,1946,965,1983,858,1983,Eric
1000,1946,1157,1946,1157,1983,1000,1983,Gesell
1250,1942,1463,1942,1463,1989,1250,1989,Product
1492,1947,1723,1947,1723,2002,1492,2002,Manager
458,2237,774,2237,774,2282,458,2282,Description
817,2234,879,2234,879,2282,817,2282,of
907,2234,1116,2234,1116,2282,907,2282,Invoice
1133,2237,1157,2237,1157,2278,1133,2278,#
1192,2241,1274,2241,1274,2274,1192,2274,82A
1367,2241,1416,2241,1416,2278,1367,2278,83
1572,2240,1741,2240,1741,2283,1572,2283,Number
1858,2242,2121,2242,2121,2279,1858,2279,Price-Per
2300,2246,2470,2246,2470,2283,2300,2283,Amount
550,2354,675,2354,675,2391,550,2391,First
708,2354,925,2354,925,2395,708,2395,Quarter
958,2354,1257,2354,1257,2391,958,2391,Installment
553,2403,646,2403,646,2454,553,2454,for
658,2408,745,2408,745,2446,658,2446,the
779,2408,887,2408,887,2446,779,2446,1983
921,2411,1086,2411,1086,2456,921,2456,Lucky
1121,2411,1286,2411,1286,2450,1121,2450,Strike
550,2466,711,2466,711,2506,550,2506,Šeries
742,2466,795,2466,795,2505,742,2505,of
828,2472,945,2472,945,2506,828,2506,Dart
980,2471,1333,2471,1333,2508,980,2508,Tournaments
2299,2474,2558,2474,2558,2517,2299,2517,"97,000.00"
2064,2764,2203,2764,2203,2802,2064,2802,Total
2236,2775,2259,2775,2259,2792,2236,2792,=
2300,2757,2589,2757,2589,2809,2300,2809,"$97,000.00"
1572,2938,1733,2938,1733,2975,1572,2975,Please
1768,2946,1863,2946,1863,2983,1768,2983,pay
1896,2938,1995,2938,1995,2975,1896,2975,this
2030,2942,2237,2942,2237,2975,2030,2975,amount:
2276,2932,2345,2932,2345,2985,2276,2985,$
2348,2932,2607,2932,2607,2985,2348,2985,"97,000.00"
1568,2996,1741,2996,1741,3033,1568,3033,Thank
1772,2996,1875,2996,1875,3033,1772,3033,You
1192,3396,1441,3396,1441,3440,1192,3440,Customer
1476,3395,1613,3395,1613,3449,1476,3449,Čopy
