162,256,657,256,657,339,162,339,ARKWRIGHT
1734,300,2021,300,2021,353,1734,353,INVOICE
1994,492,2113,492,2113,524,1994,524,ISSUE
2138,490,2243,490,2243,519,2138,519,DATE
2583,484,2666,484,2666,518,2583,518,DEC
2700,480,2899,480,2899,518,2700,518,"20,1991"
332,508,561,508,561,539,332,539,CUSTOMER
588,503,841,503,841,539,588,539,:AMERICAN
874,501,1067,501,1067,537,874,537,"BRANDS,"
1108,499,1245,499,1245,535,1108,535,"INC.,"
1284,499,1399,499,1399,532,1284,532,ETAL
1996,604,2162,604,2162,635,1996,635,INVOICE
2191,604,2362,604,2362,632,2191,632,NUMBER
2599,591,2762,591,2762,631,2599,631,19044
333,683,432,683,432,711,333,711,MAIL
458,679,515,679,515,711,458,711,TO
537,691,549,691,549,711,537,711,:
608,676,903,676,903,709,608,709,MANAGEMENT
934,674,1107,674,1107,707,934,707,CENTER
608,738,695,738,695,770,608,770,THE
726,735,961,735,961,764,726,764,AMERICAN
994,726,1215,726,1215,764,994,764,TOBACCO
1226,730,1429,730,1429,764,1226,764,COXPANY
1996,726,2199,726,2199,757,1996,757,ACCOUNT
2226,725,2397,725,2397,753,2226,753,NUMBER
2586,716,2725,716,2725,753,2586,753,12410
608,795,695,795,695,830,608,830,SIX
730,792,961,792,961,825,730,825,STAMFORD
992,791,1133,791,1133,825,992,825,PORUM
1996,842,2145,842,2145,875,1996,875,POLICY
2172,840,2345,840,2345,875,2172,875,NUMBER
2588,834,2759,834,2759,869,2588,869,230365
615,850,751,850,751,893,615,893,P.O.
758,849,845,849,845,886,758,886,BOX
878,849,1015,849,1015,883,878,883,10380
608,912,865,912,865,950,608,950,"STAKFORD,"
923,904,983,904,983,950,923,950,CT
995,906,1282,906,1282,943,995,943,06904-2380
340,1268,555,1268,555,1307,340,1307,BINDER(S)
586,1265,845,1265,845,1305,586,1305,COMPLETED
880,1262,1107,1262,1107,1306,880,1306,(EFFECTIVE
1142,1260,1487,1260,1487,1300,1142,1300,DATE/NUMBER)
1588,1270,1649,1270,1649,1294,1588,1294,THE
1671,1267,1845,1267,1845,1293,1671,1293,AMOUNTS
1867,1266,1995,1266,1995,1290,1867,1290,SHOWN
2034,1260,2084,1260,2084,1295,2034,1295,ON
2083,1263,2162,1263,2162,1290,2083,1290,THIS
2192,1259,2352,1259,2352,1291,2192,1291,INVOICE
2354,1262,2416,1262,2416,1285,2354,1285,ARE
2442,1262,2553,1262,2553,1286,2442,1286,BASED
2571,1262,2666,1262,2666,1287,2571,1287,UPON
341,1340,403,1340,403,1365,341,1365,THE
425,1339,720,1339,720,1365,425,1365,TRANSACTIONISI
740,1337,945,1337,945,1361,740,1361,COMPLETED
965,1336,1024,1336,1024,1360,965,1360,PER
1045,1333,1166,1333,1166,1361,1045,1361,BINDER
1187,1331,1450,1331,1450,1358,1187,1358,AGREEMENTIS).
350,1959,561,1959,561,2000,350,2000,PREMIUM
596,1956,911,1956,911,1998,596,1998,INFORMATION
1283,1991,1424,1991,1424,2014,1283,2014,ANNUAL
1446,1988,1607,1988,1607,2011,1446,2011,PREMIUM
1883,1983,2082,1983,2082,2009,1883,2009,QUARTEALY
2104,1982,2274,1982,2274,2006,2104,2006,PAYMENT
1883,2025,2057,2025,2057,2050,1883,2050,INCLUDES
2079,2023,2294,2023,2294,2049,2079,2049,APPLICABLE
2313,2020,2462,2020,2462,2048,2313,2048,SERVICE
2479,2020,2545,2020,2545,2045,2479,2045,FID
466,2100,590,2100,590,2128,466,2128,PRIOR
468,2145,572,2145,572,2182,468,2182,THIS
587,2147,757,2147,757,2178,587,2178,CHANGE
470,2197,641,2197,641,2229,470,2229,REVISED
666,2196,961,2196,961,2226,666,2226,INSTALLMENT
353,2350,607,2350,607,2391,353,2391,QUARTERLY
640,2346,865,2346,865,2387,640,2387,PAYMENT
895,2342,1011,2342,1011,2382,895,2382,PLAN
1113,2354,1183,2354,1183,2388,1113,2388,FOR
1191,2353,1381,2353,1381,2386,1191,2386,SPECIFIC
1384,2351,1626,2351,1626,2383,1384,2383,TRANSACTION
1642,2349,1779,2349,1779,2378,1642,2378,"DETAIL,"
1799,2350,1924,2350,1924,2374,1799,2374,PLEASE
1946,2349,2045,2349,2045,2374,1946,2374,REFER
2067,2349,2107,2349,2107,2374,2067,2374,TO
2133,2346,2320,2346,2320,2370,2133,2370,ATTACHED
2345,2342,2491,2342,2491,2368,2345,2368,INVDICE
2509,2341,2770,2341,2770,2368,2509,2368,SUPPLEMENTIS
353,2446,468,2446,468,2470,353,2470,DATED
482,2438,594,2438,594,2469,482,2469,DOES
655,2434,726,2434,726,2471,655,2471,NOT
745,2433,890,2433,890,2465,745,2465,APPLY
354,2546,453,2546,453,2583,354,2583,THE
494,2542,795,2542,795,2587,494,2587,AMERICAN
822,2538,1083,2538,1083,2583,822,2583,TOBACCO
1096,2538,1336,2538,1336,2577,1096,2577,COMPANY
1688,2544,2135,2544,2135,2699,1688,2699,APERO
365,2667,628,2667,628,2707,365,2707,QUARTERLY
662,2665,982,2665,982,2698,662,2698,INSTALLMENT
366,2725,571,2725,571,2761,366,2761,JANUARY
601,2719,721,2719,721,2764,601,2764,"O1,"
722,2726,833,2726,833,2759,722,2759,1992
870,2723,925,2723,925,2757,870,2757,TO
958,2722,1099,2722,1099,2755,958,2755,APRIL
1134,2722,1207,2722,1207,2759,1134,2759,"01,"
1254,2717,1367,2717,1367,2754,1254,2754,1992
1591,2712,1653,2712,1653,2745,1591,2745,BY
2438,2705,2725,2705,2725,2741,2438,2741,"l16,136.74"
1806,2761,2257,2761,2257,2813,1806,2813,.12/27.19.1..
1598,2797,1721,2797,1721,2830,1598,2830,ĐATE
1609,2862,1739,2862,1739,2902,1609,2902,MIJST'
1728,2864,1789,2864,1789,2896,1728,2896,EI
1802,2860,1917,2860,1917,2891,1802,2891,FAID
1928,2855,2263,2855,2263,2879,1928,2879,IMAEDIATELY
1640,2942,1749,2942,1749,2972,1640,2972,RISK
1762,2935,2099,2935,2099,2955,1762,2955,MAKAGEMENT
2114,2919,2209,2919,2209,2949,2114,2949,AND
1620,2985,2029,2985,2029,3004,1620,3004,ENVIRONMCNTAL
2040,2967,2237,2967,2237,2994,2040,2994,AFFAIRS
2302,2934,2533,2934,2533,3005,2302,3005,12/19A)
366,3295,585,3295,585,3337,366,3337,PAYMENT
616,3293,699,3293,699,3340,616,3340,DUE
743,3288,817,3288,817,3339,743,3339,ON
