672,272,987,272,987,343,672,343,Technology
1012,276,1267,276,1267,343,1012,343,Concepts
1288,280,1339,280,1339,327,1288,327,&
1368,268,1571,268,1571,343,1368,343,"Design,"
1600,280,1691,280,1691,327,1600,327,Inc.
675,391,749,391,749,419,675,419,7723
769,385,876,385,876,425,769,425,Ashton
885,385,1006,385,1006,425,885,425,Avenue
1041,385,1211,385,1211,419,1041,419,Minzisas
1213,385,1224,385,1224,425,1213,425,+
1225,391,1269,391,1269,419,1225,419,VA
1283,387,1478,387,1478,419,1283,419,20109-2879
670,438,777,438,777,469,670,469,Phone:
794,438,1019,438,1019,469,794,469,703-393-8220
1036,434,1053,434,1053,473,1036,473,-
1054,434,1119,434,1119,469,1054,469,Fax:
1132,440,1361,440,1361,475,1132,475,703-393-8823
1854,390,1933,390,1933,419,1854,419,4510
1946,390,2115,390,2115,427,1946,427,Weybeidge
2128,392,2203,392,2203,419,2128,419,Lane
2222,388,2239,388,2239,427,2222,427,•
2240,390,2321,390,2321,420,2240,420,Suite
2334,395,2395,395,2395,424,2334,424,300
2414,389,2445,389,2445,428,2414,428,.
2432,391,2629,391,2629,428,2432,428,"Greensboro,"
2638,397,2695,397,2695,424,2638,424,NC
2708,399,2903,399,2903,429,2708,429,27407-7876
1854,438,1961,438,1961,475,1854,475,Phone:
1976,438,2203,438,2203,475,1976,475,336-232-5800
2226,436,2251,436,2251,475,2226,475,•
2246,440,2307,440,2307,474,2246,474,Fax:
2324,436,2549,436,2549,477,2324,477,336-232-5850
1304,576,1711,576,1711,648,1304,648,INVOICE
633,791,782,791,782,836,633,836,SOLD
800,788,886,788,886,836,800,836,TO:
909,936,1158,936,1158,988,909,988,Debevoise
1176,940,1208,940,1208,983,1176,983,&
1224,937,1431,937,1431,1002,1224,1002,Plimpton
908,1007,1012,1007,1012,1057,908,1057,Attn:
1045,1005,1169,1005,1169,1054,1045,1054,Chris
1187,1008,1362,1008,1362,1056,1187,1056,Hansen
908,1074,995,1074,995,1117,908,1117,919
1012,1075,1127,1075,1127,1117,1012,1117,Third
1142,1079,1325,1079,1325,1124,1142,1124,Avenue
1339,1072,1365,1072,1365,1127,1339,1127,:
908,1134,1015,1134,1015,1185,908,1185,New
1030,1144,1147,1144,1147,1191,1030,1191,"York,"
1184,1144,1253,1144,1253,1188,1184,1188,NY
1288,1147,1429,1147,1429,1190,1288,1190,10022
245,1410,462,1410,462,1458,245,1458,INVOICE
483,1414,637,1414,637,1458,483,1458,DATE:
679,1415,869,1415,869,1459,679,1459,10/29/01
1228,1415,1372,1415,1372,1468,1228,1468,DUE
1376,1416,1522,1416,1522,1469,1376,1469,DATE:
1550,1420,1740,1420,1740,1463,1550,1463,11/29/01
2125,1426,2387,1426,2387,1473,2125,1473,INVOICE#:
2412,1428,2737,1428,2737,1477,2412,1477,CTR-01-010S
1170,1702,1449,1702,1449,1751,1170,1751,SUMMARY
1462,1700,1554,1700,1554,1752,1462,1752,OF
1551,1702,1816,1702,1816,1747,1551,1747,SERVICES
229,1895,536,1895,536,1940,229,1940,ŠOFTWARE
550,1900,586,1900,586,1940,550,1940,&
230,1968,553,1968,553,2020,230,2020,MATERIALS:
905,1975,1003,1975,1003,2016,905,2016,Site
1020,1974,1161,1974,1161,2029,1020,2029,Setup
1183,1979,1269,1979,1269,2016,1183,2016,Fee
2482,1984,2745,1984,2745,2033,2482,2033,"$35,000.00"
904,2050,1059,2050,1059,2085,904,2085,Includos
1070,2054,1115,2054,1115,2083,1070,2083,all
1128,2053,1299,2053,1299,2084,1128,2084,hardware
1312,2053,1337,2053,1337,2082,1312,2082,&
1352,2053,1511,2053,1511,2088,1352,2088,software
1524,2057,1657,2057,1657,2087,1524,2087,needed
1666,2058,1721,2058,1721,2087,1666,2087,for
1734,2056,1815,2056,1815,2089,1734,2089,both
904,2120,1003,2120,1003,2154,904,2154,"sites,"
1016,2120,1189,2120,1189,2157,1016,2157,Including
1200,2121,1369,2121,1369,2154,1200,2154,database
1380,2124,1615,2124,1615,2159,1380,2159,management
1628,2121,1799,2121,1799,2160,1628,2160,"software,"
1812,2123,1887,2123,1887,2156,1812,2156,web
920,2186,1034,2186,1034,2230,920,2230,server
1033,2190,1190,2190,1190,2225,1033,2225,software
1204,2191,1269,2191,1269,2224,1204,2224,and
1283,2191,1394,2191,1394,2232,1283,2232,image
1408,2191,1432,2191,1432,2224,1408,2224,&
1445,2190,1611,2190,1611,2229,1445,2229,database
1625,2195,1807,2195,1807,2229,1625,2229,hardware.
904,2262,989,2262,989,2293,904,2293,Also
1000,2260,1157,2260,1157,2295,1000,2295,Included
1170,2272,1229,2272,1229,2295,1170,2295,are
1240,2262,1299,2262,1299,2296,1240,2296,the
1308,2262,1479,2262,1479,2297,1308,2297,databaso
1490,2266,1591,2266,1591,2303,1490,2303,setup
1604,2265,1629,2265,1629,2296,1604,2296,&
1640,2265,1721,2265,1721,2298,1640,2298,data
2205,2344,2374,2344,2374,2329,2205,2329,1040
2276,2388,2412,2388,2412,2497,2276,2497,12/19
895,2327,1061,2327,1061,2372,895,2372,transfor
1062,2335,1128,2335,1128,2366,1062,2366,and
1141,2336,1253,2336,1253,2375,1141,2375,imago
1266,2333,1533,2333,1533,2377,1266,2377,setup/transfer.
320,2678,475,2678,475,2722,320,2722,Terms
492,2678,575,2678,575,2722,492,2722,Net
591,2678,653,2678,653,2720,591,2720,30
667,2679,791,2679,791,2733,667,2733,Days
1626,2684,1845,2684,1845,2731,1626,2731,INVOICE
1862,2686,2053,2686,2053,2731,1862,2731,TOTAL:
2474,2691,2736,2691,2736,2737,2474,2737,"$35,000.00"
333,2953,499,2953,499,2996,333,2996,REMIT
516,2955,778,2955,778,3000,516,3000,PAYMENT
791,2958,879,2958,879,3000,791,3000,TO:
904,3096,1174,3096,1174,3154,904,3154,Téchnology
1191,3102,1412,3102,1412,3153,1191,3153,Concepts
1429,3104,1461,3104,1461,3145,1429,3145,&
1479,3103,1653,3103,1653,3158,1479,3158,"Design,"
1679,3108,1753,3108,1753,3149,1679,3149,Inc.
904,3171,1007,3171,1007,3211,904,3211,Attn:
1045,3171,1136,3171,1136,3211,1045,3211,Lisa
1154,3171,1257,3171,1257,3211,1154,3211,Cain
900,3234,1017,3234,1017,3280,900,3280,4510
1034,3234,1289,3234,1289,3291,1034,3291,Weybridge
1308,3238,1433,3238,1433,3288,1308,3288,"Lane,"
1450,3238,1571,3238,1571,3283,1450,3283,Suite
1586,3241,1671,3241,1671,3283,1586,3283,300
904,3304,1191,3304,1191,3355,904,3355,"Greensboro,"
1228,3306,1299,3306,1299,3347,1228,3347,NC
1334,3308,1611,3308,1611,3353,1334,3353,27407-7876
1412,4110,1681,4110,1681,4157,1412,4157,70117378
