725,200,1211,200,1211,244,725,244,STANDARD
1254,200,1845,200,1845,244,1254,244,COMMERCIAL
1912,191,2174,191,2174,249,1912,249,TOBAC
2286,191,2370,191,2370,249,2286,249,CO
2359,200,2533,200,2533,244,2359,244,"CO.,"
2575,195,2749,195,2749,236,2575,236,INC.
947,285,1056,285,1056,330,947,330,PO
1059,284,1127,284,1127,330,1059,330,BOX
1132,291,1228,291,1228,325,1132,325,"450,"
1286,283,1401,283,1401,328,1286,328,2201
1412,287,1553,287,1553,324,1412,324,MILLER
1571,287,1695,287,1695,325,1571,325,"ROAD,"
1740,281,1933,281,1933,327,1740,327,"WILSON,"
1937,287,1991,287,1991,315,1937,315,NC
2046,284,2328,284,2328,324,2046,324,"27394-0450,"
2384,283,2466,283,2466,316,2384,316,USA
950,350,1087,350,1087,382,950,382,TELEX:
1122,345,1553,345,1553,381,1122,381,BO2840(STANCOMM
1572,345,1683,345,1683,379,1572,379,WISNI
1834,344,1977,344,1977,378,1834,378,CABLE:
2008,343,2289,343,2289,374,2008,374,STANDARCOM
2310,343,2467,343,2467,376,2310,376,WILSON
1117,404,1378,404,1378,440,1117,440,TELEPHONE:
1408,404,1520,404,1520,436,1408,436,19191
1537,404,1745,404,1745,436,1537,436,291-5507
1842,403,1924,403,1924,436,1842,436,FAX:
1958,403,2299,403,2299,433,1958,433,(919)237-1109
480,993,537,993,537,1022,480,1022,TO:
1888,995,2033,995,2033,1019,1888,1019,INVOICE
2058,995,2112,995,2112,1019,2058,1019,KO.
2184,990,2287,990,2287,1020,2184,1020,30239
672,1044,737,1044,737,1079,672,1079,The
758,1043,929,1043,929,1081,758,1081,American
954,1045,1099,1045,1099,1079,954,1079,Tobacco
1126,1045,1271,1045,1271,1085,1126,1085,CoTpany
674,1098,757,1098,757,1131,674,1131,Leaf
780,1095,949,1095,949,1131,780,1131,Services
972,1097,1187,1097,1187,1138,972,1138,Accounting
1883,1100,1987,1100,1987,1129,1883,1129,DATE:
2079,1103,2228,1103,2228,1136,2079,1136,January
2249,1100,2283,1100,2283,1137,2249,1137,"2,"
2317,1100,2391,1100,2391,1129,2317,1129,1991
669,1152,755,1152,755,1188,669,1188,P.
759,1151,801,1151,801,1188,759,1188,O.
800,1154,865,1154,865,1185,800,1185,Bax
892,1153,971,1153,971,1184,892,1184,1100
675,1208,836,1208,836,1244,675,1244,"Chester,"
866,1204,1032,1204,1032,1244,866,1244,Virginie
1104,1207,1311,1207,1311,1236,1104,1236,23831-8100
291,1579,374,1579,374,1607,291,1607,1990
400,1579,478,1579,478,1607,400,1607,CROP
504,1579,628,1579,628,1607,504,1607,BURLEY
291,1633,503,1633,503,1661,291,1661,PROCESSING
525,1633,674,1633,674,1657,525,1657,CHARGES
696,1633,845,1633,845,1657,696,1657,THROUGH
866,1633,1036,1633,1036,1657,866,1657,DECEMBER
1062,1629,1120,1629,1120,1665,1062,1665,"21,"
1150,1629,1228,1629,1228,1661,1150,1661,1990
1254,1633,1291,1633,1291,1661,1254,1661,Ar
1317,1633,1561,1633,1561,1666,1317,1666,"SPRINGFIELD,"
1592,1633,1670,1633,1670,1661,1592,1661,KY.:
291,1791,394,1791,394,1815,291,1815,GRADE
678,1787,770,1787,770,1822,678,1822,NO.
779,1787,884,1787,884,1822,779,1822,CONTAI
905,1787,974,1787,974,1822,905,1822,NERS
1317,1791,1378,1791,1378,1819,1317,1819,KET
1404,1790,1482,1790,1482,1818,1404,1818,LBS.
1700,1791,1866,1791,1866,1819,1700,1819,REDRYING
1892,1791,2016,1791,2016,1819,1892,1819,CHARGE
2147,1789,2274,1789,2274,1819,2147,1819,AMOUNT
782,1945,878,1945,878,1973,782,1973,312-
1768,1944,1867,1944,1867,1981,1768,1981,17.85
1338,1949,1487,1949,1487,1981,1338,1981,"288,600"
1342,1999,1487,1999,1487,2033,1342,2033,"532,800"
1500,2007,1511,2007,1511,2018,1500,2018,-
1342,2053,1487,2053,1487,2089,1342,2089,"540,200"
1504,2054,1511,2054,1511,2065,1504,2065,*
1337,2104,1490,2104,1490,2139,1337,2139,"498,529"
1340,2157,1487,2157,1487,2192,1340,2192,"240,500"
1510,2162,1525,2162,1525,2174,1510,2174,•
290,1946,353,1946,353,1978,290,1978,K23
2125,1950,2316,1950,2316,1980,2125,1980,"51,515.10"
2126,2000,2317,2000,2317,2033,2126,2033,"95,104.80"
2126,2049,2347,2049,2347,2089,2126,2089,"96,425.70•"
2130,2103,2349,2103,2349,2139,2130,2139,"88,987.43·"
2125,2158,2316,2158,2316,2191,2125,2191,"42,929.25"
291,2000,374,2000,374,2028,291,2028,K23L
783,2000,849,2000,849,2028,783,2028,576
1767,2000,1866,2000,1866,2028,1767,2028,17.85
291,2050,353,2050,353,2082,291,2082,K45
783,2050,849,2050,849,2082,783,2082,584
1767,2050,1866,2050,1866,2082,1767,2082,17.85
294,2104,375,2104,375,2136,294,2136,K45L
787,2103,874,2103,874,2137,787,2137,539-
1767,2104,1866,2104,1866,2136,1767,2136,17.85
294,2158,375,2158,375,2188,294,2188,K67L
787,2158,849,2158,849,2186,787,2186,260
1768,2158,1867,2158,1867,2187,1768,2187,17.85
765,2262,845,2262,845,2290,765,2290,2271
870,2266,878,2266,878,2278,870,2278,-
1299,2261,1491,2261,1491,2297,1299,2297,"2,100,629"
2106,2261,2321,2261,2321,2299,2106,2299,"374,962.28"
787,2365,849,2365,849,2395,787,2395,768
1786,2365,1867,2365,1867,2397,1786,2397,5.35
2128,2365,2320,2365,2320,2401,2128,2401,"38,281.39"
2334,2379,2345,2379,2345,2387,2334,2387,-
1346,2366,1491,2366,1491,2403,1346,2403,"715,540"
1362,2421,1491,2421,1491,2456,1362,2456,"64,800"
1384,2474,1491,2474,1491,2509,1384,2509,"7,800"
295,2371,336,2371,336,2395,295,2395,RC
358,2370,444,2370,444,2396,358,2396,STEN
295,2421,336,2421,336,2449,295,2449,RC
362,2421,465,2421,465,2449,362,2449,SCRAP
790,2422,851,2422,851,2449,790,2449,108
1771,2420,1867,2420,1867,2450,1771,2450,17.85
2134,2422,2321,2422,2321,2457,2134,2457,"11,566.80"
2154,2473,2321,2473,2321,2508,2154,2508,"1,392.30"
2338,2479,2349,2479,2349,2492,2338,2492,.
295,2475,336,2475,336,2503,295,2503,BK
362,2475,465,2475,465,2503,362,2503,FINES
811,2473,849,2473,849,2503,811,2503,13
1771,2471,1870,2471,1870,2503,1771,2503,17.85
1338,2576,1431,2576,1431,2613,1338,2613,"788,"
1433,2574,1495,2574,1495,2612,1433,2612,140
2134,2579,2321,2579,2321,2613,2134,2613,"51,240.49"
2138,2738,2321,2738,2321,2770,2138,2770,"13,058.25"
2154,2790,2324,2790,2324,2826,2154,2826,"2,073.60"
2196,2841,2325,2841,2325,2874,2196,2874,326.70
300,2740,403,2740,403,2770,300,2770,STRIP
425,2740,636,2740,636,2769,425,2769,CONTAINERS
858,2737,953,2737,953,2765,858,2765,2271
983,2741,1003,2741,1003,2766,983,2766,8
1025,2737,1106,2737,1106,2765,1025,2765,5.75
300,2791,382,2791,382,2824,300,2824,STEN
407,2785,615,2785,615,2824,407,2824,CONTAINERS
864,2784,893,2784,893,2823,864,2823,•
895,2784,953,2784,953,2825,895,2825,768
983,2789,1108,2789,1108,2825,983,2825,2.70
300,2846,403,2846,403,2875,300,2875,SCRAP
428,2846,637,2846,637,2875,428,2875,CONTAINERS
860,2843,885,2843,885,2880,860,2880,*
887,2841,938,2841,938,2877,887,2877,121
1018,2839,1043,2839,1043,2878,1018,2878,a
1046,2838,1113,2838,1113,2876,1046,2876,2.70
2138,2949,2324,2949,2324,2985,2138,2985,"15,458.55"
300,3058,424,3058,424,3090,300,3090,OUTAGE
869,3055,894,3055,894,3091,869,3091,•
896,3054,962,3054,962,3091,896,3091,3160
983,3058,1007,3058,1007,3086,983,3086,a
1029,3058,1141,3058,1141,3086,1029,3086,2.30
2158,3057,2325,3057,2325,3091,2158,3091,"7,268.00"
1517,3216,1621,3216,1621,3249,1517,3249,TOTAL
2096,3215,2329,3215,2329,3252,2096,3252,"$448,929.32"
2096,3575,2274,3575,2274,3614,2096,3614,SERVICES
2294,3573,2445,3573,2445,3615,2294,3615,FEFOR
2542,3577,2855,3577,2855,3624,2542,3624,DGATISFACTORILY
2092,3668,2643,3668,2643,3763,2092,3763,AFFROVED_V.Wape
2429,3686,2647,3686,2647,3750,2429,3750,vayne
2650,3667,2869,3667,2869,3737,2650,3737,Rerach
