854,438,1191,438,1191,479,854,479,PERCEPTION
1212,436,1503,436,1503,479,1212,479,RESEARCH
1526,438,1803,438,1803,483,1526,483,"SERVICES,"
1826,436,1929,436,1929,475,1826,475,INC.
1122,538,1217,538,1217,580,1122,580,One
1230,536,1449,536,1449,578,1230,578,Executive
1466,536,1579,536,1579,575,1466,575,Drive
1034,603,1121,603,1121,640,1034,640,Fort
1134,599,1225,599,1225,644,1134,644,"Lee,"
1242,600,1341,600,1341,637,1242,637,New
1358,599,1503,599,1503,644,1358,644,Jersey
1518,596,1667,596,1667,637,1518,637,07024
1171,663,1286,663,1286,709,1171,709,(201)
1303,662,1527,662,1527,700,1303,700,346-1600
1096,770,1187,770,1187,811,1096,811,Fed.
1204,770,1271,770,1271,811,1204,811,I.D.
1292,770,1613,770,1613,807,1292,807,#22-2181314
275,875,358,875,358,913,275,913,The
395,870,628,870,628,913,395,913,American
658,870,861,870,861,912,658,912,Tobacco
892,875,1099,875,1099,920,892,920,Company
284,930,397,930,397,977,284,977,Siz
396,934,627,934,627,969,396,969,Stamford
658,936,803,936,803,969,658,969,Forum
281,989,427,989,427,1033,281,1033,P.0.
424,992,507,992,507,1028,424,1028,Box
544,988,685,988,685,1028,544,1028,10380
279,1045,528,1045,528,1090,279,1090,"Stamford,"
571,1050,628,1050,628,1082,571,1082,CT
691,1045,974,1045,974,1082,691,1082,06904-2380
275,1108,415,1108,415,1144,275,1144,Attn:
450,1108,532,1108,532,1144,450,1144,Hs.
571,1104,774,1104,774,1144,571,1144,Clarice
808,1104,1099,1104,1099,1149,808,1149,Willoughby
16,904,178,904,178,941,16,941,CLIENT:
2317,960,2548,960,2548,1039,2317,1039,2616
1954,1003,2128,1003,2128,1039,1954,1039,INVOICE
2146,1004,2208,1004,2208,1036,2146,1036,No.
1952,1120,2041,1120,2041,1154,1952,1154,Date
2212,1104,2420,1104,2420,1152,2212,1152,9/30/93
62,1254,190,1254,190,1286,62,1286,STUDY
208,1254,378,1254,378,1286,208,1286,NUMBER
996,1254,1257,1254,1257,1287,996,1287,DESCRIPTION
1290,1248,1349,1248,1349,1287,1290,1287,OF
1346,1254,1511,1254,1511,1287,1346,1287,SERVICE
2342,1254,2512,1254,2512,1286,2342,1286,AMOUNT
512,1400,920,1400,920,1444,512,1444,Implementation
950,1400,1003,1400,1003,1436,950,1436,of
1039,1390,1336,1390,1336,1446,1039,1446,Portfolio
1337,1400,1570,1400,1570,1436,1337,1436,Research
1610,1390,1703,1390,1703,1446,1610,1446,for
1721,1395,1945,1395,1945,1436,1721,1436,Réviera.
512,1454,711,1454,711,1503,512,1503,Testing
746,1454,861,1454,861,1494,746,1494,with
896,1458,978,1458,978,1494,896,1494,150
1012,1458,1182,1458,1182,1503,1012,1503,target
1217,1458,1445,1458,1445,1494,1217,1494,smokers.
547,1511,659,1511,659,1560,547,1560,cost.
662,1513,861,1513,861,1555,662,1555,"$34,500"
896,1512,979,1512,979,1553,896,1553,+/-
1012,1515,1121,1515,1121,1552,1012,1552,10%.
41,1400,415,1400,415,1440,41,1440,179-62-PA-993
1512,1453,1774,1453,1774,1497,1512,1497,Estimated
1808,1453,2008,1453,2008,1505,1808,1505,project
1338,1630,1479,1630,1479,1669,1338,1669,First
1512,1630,1717,1630,1717,1669,1512,1669,Partial
1750,1630,1953,1630,1953,1675,1750,1675,Billing
2138,1620,2339,1620,2339,1677,2138,1677,"$17,250"
2373,1620,2439,1620,2439,1675,2373,1675,00
2492,1620,2689,1620,2689,1677,2492,1677,"$17,250"
2726,1630,2779,1630,2779,1661,2726,1661,00
634,1690,907,1690,907,1727,634,1727,APPROVALS
1133,1695,1233,1695,1233,1721,1133,1721,DATE:
806,1908,1169,1908,1169,1981,806,1981,A-0052
769,1989,932,1989,932,2029,769,2029,INTING
1150,1995,1245,1995,1245,2019,1150,2019,DATE:
453,2226,612,2226,612,2257,453,2257,L'ENDOH
616,2233,640,2233,640,2253,616,2253,d:
521,2305,629,2305,629,2335,521,2335,CHER
637,2316,661,2316,661,2328,637,2328,ar
1838,2416,2075,2416,2075,2461,1838,2461,Perception
2096,2416,2301,2416,2301,2453,2096,2453,Research
2322,2416,2521,2416,2521,2461,2322,2461,"Services,"
2540,2422,2613,2422,2613,2453,2540,2453,inc.
1949,2455,2373,2455,2373,2650,1949,2650,Ellitifon
466,2466,665,2466,665,2490,466,2490,P2OCESSOR;
2368,2496,2501,2496,2501,2668,2368,2668,ng
466,2546,649,2546,649,2569,466,2569,APPROVER
1829,2540,1882,2540,1882,2586,1829,2586,By
466,2624,628,2624,628,2650,466,2650,AGGOUNT
641,2629,670,2629,670,2650,641,2650,#i
1270,2660,1470,2660,1470,2695,1270,2695,ORIGINAL
